,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
19215,9,1,5,0,0,0,0,1,4,1,0
19216,0,2,6,0,2,0,0,1,4,1,0
19217,0,2,6,1,2,2,0,1,4,1,0
19218,0,2,6,1,0,0,0,1,4,1,0
19219,1,1,7,0,2,0,0,1,4,1,0
19220,7,1,3,1,2,0,0,1,4,1,0
19221,0,1,6,0,0,0,0,1,4,1,0
19222,9,1,3,1,1,1,0,1,4,1,1
19223,0,1,3,0,1,1,0,1,4,1,0
19224,9,2,3,0,0,0,0,1,4,1,0
19225,4,1,6,0,2,0,0,1,4,1,0
19226,0,2,6,0,0,0,0,1,4,1,0
19227,9,2,6,0,2,0,0,1,4,1,0
19228,9,2,6,0,0,0,0,1,4,1,0
19229,9,1,5,1,0,0,0,1,4,1,0
19230,1,1,2,1,0,0,0,1,4,1,0
19231,0,1,5,0,2,0,0,1,4,1,0
19232,1,1,1,1,2,0,0,1,4,1,0
19233,7,1,3,1,2,2,0,1,4,1,0
19234,1,1,1,1,2,2,0,1,4,1,0
19235,0,2,6,0,2,0,0,1,4,1,0
19236,3,1,0,1,2,0,0,1,4,1,0
19237,0,0,6,0,2,0,0,1,4,1,0
19238,3,1,0,1,2,0,0,1,4,1,1
19239,9,1,3,0,2,2,0,1,4,1,0
19240,10,1,3,1,2,0,0,1,4,1,0
19241,9,2,6,0,0,0,0,1,4,1,0
19242,1,1,2,0,2,0,0,1,4,1,0
19243,0,2,6,0,2,0,0,1,4,1,0
19244,9,2,5,0,2,0,0,1,4,1,0
19245,9,2,5,0,0,0,0,1,4,1,1
19246,0,1,6,0,0,0,0,1,4,1,0
19247,9,2,3,0,2,2,0,1,4,1,0
19248,9,2,5,0,2,2,0,1,4,1,1
19249,1,2,2,0,0,0,0,1,4,1,0
19250,0,1,3,0,2,0,0,1,4,1,0
19251,0,2,6,0,2,2,0,1,4,1,0
19252,0,2,6,0,0,0,0,1,4,1,0
19253,10,1,5,1,2,0,0,1,4,1,1
19254,6,1,2,1,2,2,0,1,4,1,0
19255,9,1,3,0,2,0,0,1,4,1,0
19256,9,2,5,0,2,0,0,1,4,1,0
19257,0,2,6,0,2,0,0,1,4,1,0
19258,9,2,5,0,2,0,0,1,4,1,0
19259,6,1,6,0,2,2,0,1,4,1,0
19260,9,1,5,1,0,0,0,1,4,1,0
19261,9,1,5,1,0,0,0,1,4,1,0
19262,9,1,5,1,0,0,0,1,4,1,0
19263,0,0,6,0,2,2,0,1,4,1,0
19264,0,0,6,0,0,2,0,1,4,1,0
19265,9,1,6,0,0,2,0,1,4,1,0
19266,0,1,6,1,0,0,0,1,4,1,0
19267,9,0,5,0,2,2,0,1,4,1,0
19268,0,0,3,1,0,0,0,1,4,1,0
19269,0,0,3,1,0,2,0,1,4,1,0
19270,9,1,3,1,0,0,0,1,4,1,0
19271,9,2,3,0,2,0,0,1,4,1,0
19272,1,1,0,0,0,0,0,1,4,1,0
19273,9,1,5,0,0,0,0,1,4,1,0
19274,9,2,6,0,2,2,0,1,4,1,0
19275,9,1,3,0,0,0,0,1,4,1,0
19276,9,2,3,0,2,2,0,1,4,1,1
19277,9,1,5,0,2,2,0,1,4,1,0
19278,0,1,6,0,1,1,0,1,4,1,0
19279,9,1,6,0,0,0,0,1,4,1,0
19280,0,1,3,0,2,0,0,1,4,1,0
19281,4,1,6,0,2,2,0,1,4,1,1
19282,0,2,6,0,2,0,0,1,4,1,0
19283,1,1,1,1,0,0,0,1,4,1,0
19284,9,1,5,0,0,0,0,1,4,1,0
19285,0,2,6,0,0,2,0,1,4,1,0
19286,0,2,6,0,2,0,0,1,4,1,0
19287,9,2,6,0,0,0,0,1,4,1,0
19288,0,1,6,0,2,2,0,1,4,1,0
19289,0,1,6,0,2,0,0,1,4,1,0
19290,9,1,3,0,2,0,0,1,4,1,0
19291,9,1,3,0,2,0,0,1,4,1,0
19292,0,0,6,0,2,0,0,1,4,1,0
19293,10,1,3,1,2,2,0,1,4,1,0
19294,0,2,6,0,2,0,0,1,4,1,0
19295,9,1,3,0,2,0,0,1,4,1,0
19296,1,1,5,0,2,0,0,1,4,1,0
19297,9,2,5,0,0,0,0,1,4,1,0
19298,0,2,3,0,2,0,0,1,4,1,0
19299,0,2,3,0,0,0,0,1,4,1,0
19300,0,2,6,0,0,0,0,1,4,1,0
19301,9,1,3,1,0,2,0,1,4,1,0
19302,0,1,6,0,2,0,0,1,4,1,1
19303,1,1,2,0,2,0,0,1,4,1,0
19304,3,1,0,1,0,0,0,1,4,1,0
19305,11,1,7,0,2,0,0,1,4,1,0
19306,9,2,3,0,2,0,0,1,4,1,0
19307,0,1,6,0,0,0,0,1,4,1,0
19308,9,2,3,0,0,0,0,1,4,1,0
19309,1,1,7,1,2,0,0,1,4,1,0
19310,9,1,5,0,0,0,0,1,4,1,0
19311,0,0,6,0,2,0,0,1,4,1,0
19312,0,1,6,0,0,0,0,1,4,1,0
19313,0,2,6,0,2,0,0,1,4,1,0
19314,5,1,0,1,0,0,0,1,4,1,0
19315,9,1,5,0,2,0,0,1,4,1,0
19316,9,1,5,1,1,1,0,1,4,1,0
19317,0,1,6,1,0,0,0,1,4,1,0
19318,1,1,0,0,0,0,0,1,4,1,0
19319,5,1,0,1,2,2,0,1,4,1,0
19320,3,1,0,1,2,0,0,1,4,1,0
19321,1,0,5,0,2,0,0,1,4,1,0
19322,10,1,3,1,2,0,0,1,4,1,0
19323,1,1,2,0,0,0,0,1,4,1,1
19324,9,2,5,0,2,0,0,1,4,1,0
19325,9,2,5,0,2,0,0,1,4,1,0
19326,9,2,5,0,2,0,0,1,4,1,0
19327,9,2,5,0,2,0,0,1,4,1,0
19328,9,2,5,0,2,0,0,1,4,1,0
19329,9,1,5,1,2,0,0,1,4,1,0
19330,1,1,2,0,2,0,0,1,4,1,0
19331,9,2,5,0,0,0,0,1,4,1,0
19332,0,2,6,1,2,0,0,1,4,1,0
19333,9,0,6,0,2,2,0,1,4,1,0
19334,0,1,3,1,2,0,0,1,4,1,0
19335,0,1,3,0,0,0,0,1,4,1,0
19336,9,2,6,0,0,0,0,1,4,1,0
19337,9,2,6,0,1,1,0,1,4,1,0
19338,9,2,6,0,2,2,0,1,4,1,0
19339,5,1,2,0,2,0,0,1,4,1,0
19340,9,2,6,0,2,0,0,1,4,1,0
19341,0,1,6,1,2,0,0,1,4,1,0
19342,1,1,0,0,0,0,0,1,4,1,0
19343,9,2,5,0,2,0,0,1,4,1,0
19344,0,0,6,0,0,0,0,1,4,1,0
19345,2,1,2,0,0,0,0,1,4,1,0
19346,2,1,2,0,0,0,0,1,4,1,0
19347,5,1,0,1,2,0,0,1,4,1,0
19348,0,1,5,0,0,0,0,1,4,1,0
19349,5,1,0,1,2,0,0,1,4,1,0
19350,0,0,3,0,0,0,0,1,4,1,0
19351,9,1,6,0,2,0,0,1,4,1,0
19352,1,1,0,0,0,0,0,1,4,1,0
19353,5,1,2,0,2,0,0,1,4,1,0
19354,1,1,0,1,0,0,0,1,4,1,0
19355,0,1,6,0,2,0,0,1,4,1,0
19356,1,1,0,1,0,0,0,1,4,1,0
19357,1,1,0,1,0,0,0,1,4,1,0
19358,1,1,0,0,2,0,0,1,4,1,0
19359,4,1,6,1,0,0,0,1,4,1,0
19360,1,1,3,0,0,0,0,1,4,1,0
19361,1,1,1,1,2,0,0,1,4,1,0
19362,9,1,5,0,0,0,0,1,4,1,0
19363,0,1,6,1,0,2,0,1,4,1,0
19364,0,2,6,0,2,0,0,1,4,1,0
19365,5,1,0,0,2,0,0,1,4,1,0
19366,9,2,5,0,2,0,1,1,4,1,0
19367,9,1,5,0,0,0,0,1,4,1,0
19368,3,1,0,1,0,0,0,1,4,1,0
19369,9,1,6,0,2,0,0,1,4,1,0
19370,1,1,0,1,2,0,0,1,4,1,0
19371,1,1,0,0,2,0,0,1,4,1,0
19372,0,1,6,0,0,0,0,1,4,1,1
19373,9,1,6,0,2,2,0,1,4,1,0
19374,9,1,3,1,0,0,0,1,4,1,0
19375,6,1,0,1,2,0,0,1,4,1,0
19376,0,1,6,0,0,0,0,1,4,1,0
19377,9,0,5,0,2,0,0,1,4,1,1
19378,1,1,7,0,2,2,0,1,4,1,1
19379,9,1,5,0,0,0,0,1,4,1,0
19380,0,1,6,0,2,0,0,1,4,1,0
19381,0,2,6,1,2,2,0,1,4,1,0
19382,4,1,3,0,0,0,0,1,4,1,0
19383,11,1,7,1,0,0,0,1,4,1,0
19384,0,2,6,0,1,1,0,1,4,1,0
19385,9,2,5,0,0,2,0,1,4,1,0
19386,0,2,6,0,2,0,0,1,4,1,0
19387,4,1,6,0,2,0,0,1,4,1,0
19388,0,2,6,1,2,0,0,1,4,1,0
19389,0,2,6,1,0,0,0,1,4,1,0
19390,0,0,3,0,2,2,0,1,4,1,0
19391,9,2,5,0,0,0,0,1,4,1,0
19392,1,1,0,0,2,0,0,1,4,1,0
19393,9,1,3,0,0,0,0,1,4,1,0
19394,0,2,6,0,0,0,0,1,4,1,0
19395,0,1,5,0,2,0,0,1,4,1,0
19396,4,1,6,0,2,0,0,1,4,1,0
19397,2,1,6,0,0,0,0,1,4,1,0
19398,4,1,6,0,2,0,0,1,4,1,0
19399,0,2,6,1,2,0,0,1,4,1,0
19400,0,1,6,1,0,0,0,1,4,1,1
19401,0,1,6,0,0,0,0,1,4,1,0
19402,0,1,6,0,2,0,0,1,4,1,0
19403,4,1,3,0,0,0,0,1,4,1,0
19404,9,1,5,1,0,0,0,1,4,1,0
19405,5,1,5,0,2,0,0,1,4,1,0
19406,9,2,6,0,2,0,0,1,4,1,0
19407,0,1,6,0,2,0,0,1,4,1,0
19408,0,2,6,0,0,0,0,1,4,1,0
19409,1,1,1,0,0,0,0,1,4,1,0
19410,0,2,6,0,2,2,0,1,4,1,0
19411,5,1,3,0,0,0,0,1,4,1,0
19412,0,1,3,1,0,0,0,1,4,1,0
19413,0,0,3,0,0,0,0,1,4,1,0
19414,9,2,5,0,0,0,0,1,4,1,0
19415,5,1,3,0,0,0,0,1,4,1,0
19416,9,1,5,0,2,0,0,1,4,1,0
19417,9,1,3,0,2,2,0,1,4,1,0
19418,1,1,2,0,0,0,0,1,4,1,0
19419,6,1,0,1,1,1,0,1,4,1,0
19420,0,2,6,0,2,2,0,1,4,1,0
19421,0,1,6,0,0,0,0,1,4,1,0
19422,7,1,5,1,0,2,0,1,4,1,0
19423,0,2,6,0,2,0,0,1,4,1,0
19424,9,2,6,0,2,2,0,1,4,1,0
19425,9,1,3,0,2,2,0,1,4,1,0
19426,0,2,6,1,2,0,0,1,4,1,0
19427,4,1,6,0,1,1,0,1,4,1,0
19428,0,1,6,0,0,0,0,1,4,1,0
19429,0,2,6,0,0,0,0,1,4,1,0
19430,4,1,6,0,0,2,0,1,4,1,0
19431,2,1,1,1,0,0,1,1,4,1,0
19432,6,2,6,0,2,2,0,1,4,1,0
19433,9,1,3,0,2,2,0,1,4,1,0
19434,4,1,6,0,2,2,0,1,4,1,0
19435,3,1,6,0,2,0,0,1,4,1,0
19436,9,2,6,0,2,2,0,1,4,1,0
19437,1,1,0,1,2,2,0,1,4,1,1
19438,9,1,5,0,2,2,0,1,4,1,0
19439,0,2,6,0,0,2,0,1,4,1,1
19440,4,1,3,0,2,2,0,1,4,1,1
19441,9,1,5,0,2,2,0,1,2,1,0
19442,9,1,5,0,2,0,0,1,2,1,0
19443,9,0,5,0,0,0,0,1,2,1,0
19444,10,1,3,0,0,0,0,1,2,1,0
19445,0,1,6,0,2,2,0,1,2,1,0
19446,9,1,3,0,0,0,0,1,2,1,0
19447,9,1,7,1,2,2,0,1,2,1,0
19448,9,1,3,1,0,0,0,1,2,1,0
19449,9,2,6,0,2,2,0,1,2,1,1
19450,0,1,6,0,0,0,0,1,2,1,0
19451,0,1,6,1,2,0,0,1,2,1,0
19452,9,0,5,0,2,0,0,1,2,1,0
19453,9,1,5,0,2,0,0,1,2,1,0
19454,1,1,0,0,0,0,0,1,2,1,0
19455,9,2,5,0,0,0,0,1,2,1,0
19456,9,2,5,0,2,0,0,1,2,1,0
19457,9,2,6,0,0,0,0,1,2,1,0
19458,9,1,6,0,2,0,0,1,2,1,0
19459,1,1,0,0,2,0,0,1,2,1,0
19460,9,1,6,0,2,0,0,1,2,1,0
19461,9,1,6,0,0,2,0,1,2,1,0
19462,9,1,6,0,2,0,0,1,2,1,0
19463,9,2,6,1,2,0,0,1,2,1,0
19464,9,1,6,0,2,0,0,1,2,1,0
19465,9,2,6,1,2,0,0,1,2,1,0
19466,9,2,6,1,2,0,0,1,2,1,0
19467,9,2,6,1,0,0,0,1,2,1,0
19468,0,2,6,0,2,2,0,1,2,1,0
19469,9,1,3,0,0,0,0,1,2,1,0
19470,9,2,6,0,0,0,0,1,2,1,0
19471,9,2,6,1,0,0,0,1,2,1,0
19472,0,1,6,0,0,0,0,1,2,1,1
19473,0,1,6,0,0,0,0,1,2,1,0
19474,9,2,6,0,2,0,0,1,2,1,0
19475,0,1,3,0,0,0,0,1,2,1,1
19476,3,1,0,1,0,2,0,1,2,1,0
19477,8,2,6,0,0,0,0,1,2,1,0
19478,0,1,6,0,0,0,0,1,2,1,0
19479,1,1,0,1,0,0,0,1,2,1,0
19480,9,2,5,0,2,0,0,1,2,1,0
19481,1,1,0,1,2,0,0,1,2,1,0
19482,0,1,6,0,0,0,0,1,2,1,0
19483,1,1,2,0,0,0,0,1,2,1,1
19484,1,1,2,1,2,0,0,1,2,1,0
19485,9,1,5,0,2,0,0,1,2,1,0
19486,7,2,3,0,2,0,0,1,2,1,0
19487,1,1,2,1,0,0,0,1,2,1,0
19488,8,2,6,0,2,2,0,1,2,1,0
19489,6,1,0,0,0,2,0,1,2,1,0
19490,1,1,0,1,2,0,0,1,2,1,0
19491,0,1,7,0,0,0,0,1,2,1,0
19492,1,1,0,1,0,2,0,1,2,1,0
19493,1,1,0,1,0,2,0,1,2,1,0
19494,9,1,6,0,2,2,0,1,2,1,0
19495,1,1,0,1,2,0,1,1,2,1,0
19496,9,2,5,0,0,0,0,1,2,1,0
19497,9,1,6,0,2,0,0,1,2,1,0
19498,9,2,6,0,2,0,0,1,2,1,0
19499,9,2,6,0,2,0,0,1,2,1,0
19500,6,1,0,1,2,0,0,1,2,1,0
19501,9,2,6,0,2,2,0,1,2,1,0
19502,0,2,6,0,2,2,0,1,2,1,0
19503,9,2,6,0,2,2,0,1,2,1,0
19504,9,2,6,0,0,0,0,1,2,1,0
19505,1,1,2,0,2,0,0,1,2,1,0
19506,9,2,3,0,0,0,0,1,2,1,0
19507,9,1,6,0,2,0,0,1,2,1,0
19508,0,1,6,1,2,0,0,1,2,1,0
19509,9,2,5,0,2,0,0,1,2,1,0
19510,9,1,5,0,0,0,0,1,2,1,0
19511,0,1,6,1,2,2,0,1,2,1,0
19512,0,2,6,1,2,0,0,1,2,1,1
19513,1,1,5,0,2,0,0,1,2,1,0
19514,0,1,6,0,2,2,0,1,2,1,0
19515,1,1,5,0,0,0,0,1,2,1,0
19516,3,1,6,0,2,2,0,1,2,1,0
19517,0,1,6,0,0,0,0,1,2,1,0
19518,5,1,3,1,2,0,0,1,2,1,1
19519,0,2,6,0,0,2,0,1,2,1,0
19520,0,1,6,0,0,2,0,1,2,1,0
19521,0,2,6,0,2,2,0,1,2,1,1
19522,0,0,6,0,2,0,0,1,2,1,0
19523,7,2,3,0,2,0,0,1,2,1,0
19524,0,0,6,0,2,0,0,1,2,1,0
19525,0,0,6,0,0,0,0,1,2,1,0
19526,5,1,5,0,0,0,0,1,2,1,0
19527,5,1,5,0,2,2,0,1,2,1,0
19528,9,0,6,0,2,2,0,1,2,1,1
19529,9,1,3,0,0,2,0,1,2,1,1
19530,1,1,2,1,2,0,0,1,2,1,0
19531,9,0,6,0,0,0,0,1,2,1,0
19532,9,0,6,0,2,0,0,1,2,1,0
19533,9,0,6,0,0,0,0,1,2,1,0
19534,3,0,2,0,2,0,0,1,2,1,0
19535,0,2,6,1,0,2,0,1,2,1,0
19536,0,2,6,1,2,0,0,1,2,1,0
19537,9,2,6,0,0,0,0,1,2,1,0
19538,4,1,6,1,2,2,0,1,2,1,0
19539,9,1,6,0,0,0,0,1,2,1,0
19540,9,1,6,0,0,0,0,1,2,1,0
19541,0,0,6,0,2,0,0,1,2,1,0
19542,9,1,6,0,0,0,0,1,2,1,0
19543,7,1,0,1,0,0,0,1,2,1,0
19544,7,1,0,1,2,0,0,1,2,1,0
19545,0,2,3,0,2,0,0,1,2,1,0
19546,0,2,3,0,0,2,0,1,2,1,0
19547,0,2,3,0,1,1,0,1,2,1,0
19548,0,2,3,0,0,0,0,1,2,1,0
19549,1,1,0,0,2,0,0,1,2,1,0
19550,0,1,2,1,0,2,0,1,2,1,0
19551,4,1,6,0,2,0,0,1,2,1,0
19552,9,2,5,0,2,0,0,1,2,1,0
19553,0,1,1,1,0,0,0,1,2,1,0
19554,0,1,3,1,2,0,0,1,2,1,0
19555,0,0,6,0,2,0,0,1,2,1,0
19556,7,1,1,0,2,0,0,1,2,1,0
19557,1,1,2,1,2,2,0,1,2,1,0
19558,0,2,6,0,2,0,0,1,2,1,0
19559,1,2,3,0,2,0,0,1,2,1,0
19560,0,1,3,0,0,0,0,1,2,1,0
19561,9,2,5,0,0,0,0,1,2,1,0
19562,9,2,6,0,0,0,0,1,2,1,0
19563,9,1,5,0,2,0,0,1,2,1,0
19564,0,2,3,0,2,0,0,1,2,1,0
19565,10,0,6,1,2,0,0,1,2,1,0
19566,0,2,3,0,2,2,0,1,2,1,0
19567,10,0,6,1,2,0,0,1,2,1,0
19568,9,2,6,1,2,0,0,1,2,1,0
19569,0,1,6,1,2,0,0,1,2,1,0
19570,1,1,2,1,0,0,0,1,2,1,0
19571,0,1,6,1,0,0,0,1,2,1,0
19572,0,1,6,1,0,0,0,1,2,1,0
19573,1,1,2,1,0,0,0,1,2,1,0
19574,6,1,0,0,0,0,0,1,2,1,0
19575,0,1,6,1,0,0,0,1,2,1,0
19576,0,1,6,1,2,0,0,1,2,1,0
19577,5,1,3,0,1,1,1,1,2,1,0
19578,9,0,6,0,2,0,0,1,2,1,0
19579,9,2,6,0,0,0,0,1,2,1,0
19580,0,1,6,0,0,0,0,1,2,1,0
19581,3,1,0,0,0,0,0,1,2,1,0
19582,9,1,3,0,2,0,0,1,2,1,0
19583,0,2,3,0,0,2,0,1,2,1,0
19584,5,1,3,1,2,0,0,1,2,1,0
19585,0,1,6,1,2,2,0,1,2,1,0
19586,7,1,5,1,2,0,0,1,2,1,0
19587,1,1,2,0,2,0,0,1,2,1,0
19588,1,1,2,1,2,0,0,1,2,1,0
19589,1,1,2,0,2,0,0,1,2,1,0
19590,0,1,6,0,0,0,0,1,2,1,0
19591,7,1,0,1,0,2,0,1,2,1,0
19592,6,1,0,0,2,2,0,1,2,1,0
19593,0,1,3,0,0,0,0,1,2,1,0
19594,7,2,5,0,2,2,0,1,2,1,0
19595,9,2,3,0,2,0,0,1,2,1,0
19596,9,1,5,0,2,0,0,1,2,1,0
19597,0,1,6,0,2,0,0,1,2,1,0
19598,9,1,5,0,2,0,0,1,2,1,0
19599,0,1,6,0,0,0,0,1,2,1,0
19600,4,1,6,1,2,0,0,1,2,1,0
19601,0,2,6,0,2,0,0,1,2,1,0
19602,0,1,6,0,0,0,0,1,2,1,0
19603,4,1,6,0,2,0,0,1,2,1,0
19604,4,1,6,0,0,0,0,1,2,1,1
19605,6,1,0,0,2,2,0,1,2,1,1
19606,0,1,6,0,0,0,0,1,2,1,0
19607,4,1,3,0,0,0,0,1,2,1,0
19608,0,1,6,0,2,0,0,1,2,1,0
19609,0,1,6,0,0,0,0,1,2,1,0
19610,7,1,7,0,2,0,0,1,2,1,0
19611,0,0,6,0,0,2,0,1,2,1,0
19612,0,1,6,0,0,0,0,1,2,1,0
19613,9,1,5,1,0,2,0,1,2,1,0
19614,1,1,0,1,0,2,0,1,2,1,0
19615,0,2,6,1,0,0,0,1,2,1,0
19616,1,1,0,1,2,2,0,1,2,1,0
19617,2,1,6,0,0,0,0,1,2,1,0
19618,0,1,2,0,0,0,0,1,2,1,0
19619,0,1,3,0,2,0,0,1,2,1,0
19620,0,1,3,0,0,0,0,1,2,1,0
19621,4,1,6,0,0,2,0,1,2,1,0
19622,6,1,0,0,0,0,0,1,2,1,0
19623,0,1,6,0,0,0,0,1,2,1,0
19624,1,1,2,0,0,0,0,1,2,1,0
19625,7,1,0,1,0,0,0,1,2,1,0
19626,10,1,5,1,0,0,0,1,2,1,0
19627,9,1,5,0,0,0,0,1,2,1,0
19628,8,1,5,1,2,0,0,1,2,1,0
19629,8,1,5,1,0,0,0,1,2,1,0
19630,0,2,6,0,0,0,1,1,2,1,0
19631,0,2,6,0,2,2,0,1,2,1,0
19632,4,1,3,0,0,0,0,1,2,1,0
19633,9,1,5,1,2,0,0,1,2,1,0
19634,11,1,7,1,0,0,0,1,2,1,0
19635,0,2,6,0,0,0,0,1,2,1,0
19636,4,1,6,0,2,0,0,1,2,1,0
19637,4,1,6,0,0,0,0,1,2,1,0
19638,6,1,6,0,0,0,0,1,2,1,0
19639,9,2,5,0,2,2,0,1,2,1,0
19640,7,2,3,0,2,0,0,1,2,1,0
19641,1,1,0,1,0,0,0,1,2,1,0
19642,1,1,0,1,2,0,0,1,2,1,0
19643,0,1,6,0,2,0,0,1,2,1,0
19644,9,2,6,1,2,0,0,1,2,1,0
19645,9,1,3,0,0,0,0,1,2,1,0
19646,0,1,6,0,2,0,0,1,2,1,0
19647,9,0,3,0,2,0,0,1,2,1,0
19648,0,2,6,0,0,0,0,1,2,1,0
19649,0,2,6,0,2,0,0,1,2,1,0
19650,0,1,6,1,2,0,0,1,2,1,0
19651,0,1,3,1,2,0,0,1,2,1,0
19652,1,1,0,1,2,0,0,1,2,1,0
19653,0,1,6,0,2,0,0,1,2,1,0
19654,3,1,3,1,0,0,0,1,2,1,0
19655,3,1,3,1,2,0,0,1,2,1,0
19656,9,1,5,1,0,0,0,1,2,1,0
19657,6,1,2,1,2,0,0,1,2,1,1
19658,0,2,6,0,0,0,0,1,2,1,0
19659,0,2,6,0,2,0,0,1,2,1,0
19660,1,1,0,0,2,0,0,1,2,1,0
19661,1,1,0,1,0,2,0,1,2,1,0
19662,2,1,5,0,2,2,0,1,2,1,0
19663,0,0,6,0,2,0,0,1,2,1,0
19664,9,1,5,0,2,0,0,1,2,1,0
19665,0,1,3,0,2,0,0,1,2,1,0
19666,0,1,6,0,2,0,0,1,2,1,0
19667,4,1,3,0,0,0,0,1,2,1,0
19668,0,0,6,0,0,0,0,1,2,1,0
19669,0,1,3,1,0,0,0,1,2,1,0
19670,0,1,3,0,0,0,0,1,2,1,1
19671,0,1,6,0,2,0,0,1,2,1,0
19672,9,1,5,0,0,0,0,1,2,1,0
19673,1,1,2,0,0,0,0,1,2,1,0
19674,0,2,6,0,0,0,0,1,2,1,0
19675,3,1,0,0,0,0,0,1,2,1,0
19676,3,1,0,0,2,0,0,1,2,1,0
19677,9,1,6,1,2,0,0,1,2,1,0
19678,1,1,7,1,1,1,0,1,2,1,0
19679,0,1,2,0,2,0,0,1,2,1,0
19680,0,1,2,0,0,0,0,1,2,1,0
19681,5,1,5,0,2,0,0,1,2,1,0
19682,0,2,6,0,2,0,0,1,2,1,0
19683,9,1,5,0,2,0,0,1,2,1,0
19684,9,1,3,0,2,0,0,1,2,1,0
19685,0,1,2,0,0,0,0,1,2,1,0
19686,9,1,5,0,2,0,0,1,2,1,0
19687,0,1,6,1,2,0,0,1,2,1,0
19688,9,2,5,0,2,0,0,1,2,1,0
19689,4,1,3,0,0,0,0,1,2,1,0
19690,1,1,0,1,0,0,0,1,2,1,0
19691,5,1,5,0,2,0,0,1,2,1,0
19692,0,0,6,0,2,0,1,1,2,1,0
19693,1,1,0,1,0,2,0,1,2,1,0
19694,0,1,6,0,2,0,0,1,2,1,0
19695,0,2,6,0,2,0,0,1,2,1,0
19696,9,2,6,0,2,0,0,1,2,1,0
19697,0,1,7,1,2,0,0,1,2,1,0
19698,6,1,6,0,0,0,0,1,2,1,0
19699,1,1,2,0,2,0,0,1,2,1,1
19700,9,1,5,1,2,0,0,1,2,1,0
19701,10,1,5,1,2,0,0,1,2,1,0
19702,0,2,6,0,0,0,0,1,2,1,0
19703,0,2,6,0,0,0,0,1,2,1,1
19704,1,1,3,1,0,0,0,1,2,1,0
19705,0,1,6,0,0,2,0,1,2,1,0
19706,1,1,0,1,2,2,0,1,2,1,0
19707,1,1,0,1,0,2,0,1,2,1,0
19708,10,1,5,1,2,0,0,1,2,1,0
19709,2,1,5,1,2,0,0,1,2,1,0
19710,6,1,6,0,0,0,0,1,2,1,0
19711,3,1,3,1,0,2,0,1,2,1,0
19712,9,0,5,0,2,0,0,1,2,1,0
19713,3,1,1,0,2,0,0,1,2,1,0
19714,10,1,5,1,0,0,0,1,2,1,0
19715,0,2,6,0,2,0,0,1,2,1,0
19716,0,2,6,0,0,2,0,1,2,1,0
19717,9,2,5,0,2,0,0,1,2,1,1
19718,0,1,3,1,2,2,0,1,2,1,0
19719,9,1,6,0,0,0,1,1,2,1,0
19720,0,1,6,0,0,0,0,1,2,1,0
19721,1,1,0,0,2,2,0,1,2,1,0
19722,9,1,6,0,2,2,0,1,2,1,0
19723,4,1,6,0,2,0,1,1,2,1,0
19724,0,1,6,0,2,0,0,1,2,1,0
19725,0,2,6,0,0,0,0,1,2,1,0
19726,9,2,5,0,2,0,0,1,2,1,0
19727,9,2,6,0,2,0,0,1,2,1,0
19728,10,1,5,0,0,0,0,1,2,1,0
19729,0,1,6,0,0,0,0,1,2,1,0
19730,0,2,6,0,2,0,0,1,2,1,0
19731,0,1,0,0,0,0,0,1,2,1,0
19732,0,1,3,0,0,0,0,1,2,1,0
19733,0,2,6,0,0,2,0,1,2,1,0
19734,7,1,1,0,2,0,0,1,2,1,0
19735,0,0,6,0,2,0,0,1,2,1,0
19736,9,1,5,1,2,0,0,1,2,1,0
19737,0,1,6,0,2,0,0,1,0,1,0
19738,4,1,3,0,0,0,0,1,0,1,0
19739,9,1,3,1,2,0,0,1,0,1,0
19740,6,1,6,0,0,0,0,1,0,1,0
19741,1,1,5,0,0,0,0,1,0,1,0
19742,9,2,5,0,0,0,0,1,0,1,0
19743,1,1,0,1,2,0,0,1,0,1,0
19744,1,1,0,1,0,0,0,1,0,1,0
19745,1,1,0,1,0,0,0,1,0,1,0
19746,0,1,6,0,2,0,0,1,0,1,0
19747,1,1,0,1,2,2,0,1,0,1,0
19748,9,2,5,0,0,0,0,1,0,1,1
19749,2,1,6,0,2,0,0,1,0,1,0
19750,2,1,6,0,0,0,0,1,0,1,0
19751,0,2,6,0,2,2,0,1,0,1,0
19752,2,1,5,1,2,0,0,1,0,1,1
19753,9,1,3,0,0,0,1,1,0,1,1
19754,0,1,6,0,0,2,0,1,0,1,0
19755,9,1,5,0,0,0,0,1,0,1,0
19756,0,1,5,1,2,0,0,1,0,1,0
19757,9,0,5,0,2,0,0,1,0,1,0
19758,0,1,6,0,0,0,0,1,0,1,0
19759,9,0,5,0,2,0,0,1,0,1,0
19760,0,1,3,0,0,0,0,1,0,1,0
19761,9,0,5,0,2,0,0,1,0,1,0
19762,7,1,3,0,0,0,0,1,0,1,0
19763,0,1,6,1,2,0,0,1,0,1,0
19764,9,0,5,0,0,2,0,1,0,1,0
19765,10,1,5,1,0,0,0,1,0,1,0
19766,9,0,6,0,2,0,0,1,0,1,0
19767,10,1,5,1,2,0,0,1,0,1,0
19768,5,1,5,0,2,0,0,1,0,1,0
19769,9,1,3,1,0,0,0,1,0,1,0
19770,0,2,6,0,2,0,0,1,0,1,0
19771,6,1,2,0,2,0,0,1,0,1,0
19772,3,1,2,0,2,0,0,1,0,1,0
