,White_King_file,White_King_rank,White_Rook_file,White_Rook_rank,Black_King_file,Black_King_rank,class
15426,3,3,3,4,7,8,0
15427,2,2,3,2,0,4,0
15428,3,4,1,6,2,2,0
15429,2,3,6,4,5,1,0
15430,2,2,7,7,5,5,0
15431,3,1,5,3,0,7,0
15432,1,2,2,3,7,3,0
15433,0,1,3,4,4,5,0
15434,2,1,6,1,2,8,0
15435,2,2,0,2,5,6,0
15436,3,1,0,1,2,5,0
15437,3,3,6,5,7,5,0
15438,3,3,2,7,0,6,0
15439,2,1,3,6,2,3,0
15440,0,1,2,3,2,2,0
15441,1,1,6,3,5,6,0
15442,3,4,2,8,5,5,0
15443,1,1,1,5,0,7,0
15444,2,2,0,3,6,1,0
15445,1,2,7,1,3,3,0
15446,0,1,5,8,3,1,0
15447,3,3,7,7,1,6,0
15448,1,1,6,1,7,8,0
15449,3,2,2,5,3,7,0
15450,3,1,4,4,5,7,0
15451,0,1,5,2,6,4,0
15452,3,1,5,4,3,5,0
15453,3,2,7,2,2,8,0
15454,3,1,4,1,1,7,0
15455,2,1,1,2,7,6,0
15456,2,1,1,4,6,1,0
15457,1,2,2,6,7,4,0
15458,2,2,6,7,2,5,0
15459,3,3,4,4,7,5,0
15460,2,2,6,6,7,8,0
15461,1,1,4,7,0,4,0
15462,3,3,5,4,7,7,0
15463,0,1,6,6,2,3,0
15464,3,3,2,4,6,5,0
15465,0,1,6,4,5,4,0
15466,2,2,7,2,3,4,0
15467,2,2,4,4,2,8,0
15468,1,1,5,4,0,8,0
15469,3,1,6,2,3,4,0
15470,0,1,7,5,6,7,0
15471,3,2,4,5,7,2,0
15472,2,2,6,3,3,7,0
15473,3,4,2,3,7,1,0
15474,1,1,3,5,6,7,0
15475,3,1,5,1,3,7,0
15476,3,1,4,6,7,5,0
15477,3,3,4,2,6,6,0
15478,3,3,7,5,1,3,0
15479,3,3,0,1,1,7,0
15480,3,1,3,6,4,6,0
15481,2,1,1,6,0,6,0
15482,2,3,4,5,3,1,0
15483,3,2,4,1,7,1,0
15484,3,1,4,1,6,6,0
15485,2,1,4,6,7,1,0
15486,2,2,3,1,3,5,0
15487,3,4,2,3,5,3,0
15488,3,1,6,1,5,3,0
15489,3,1,6,7,5,2,0
15490,2,1,7,3,1,4,0
15491,1,1,6,3,3,8,0
15492,1,2,3,2,7,6,0
15493,2,3,4,5,7,1,0
15494,3,2,1,5,7,7,0
15495,3,4,1,8,7,4,0
15496,3,4,0,8,7,2,0
15497,1,1,1,2,5,7,0
15498,3,1,2,5,4,8,0
15499,3,1,0,6,5,3,0
15500,1,2,2,3,7,7,0
15501,3,3,4,8,0,3,0
15502,2,1,4,1,5,4,0
15503,3,3,2,3,1,2,0
15504,3,2,3,4,1,3,0
15505,2,1,0,1,3,4,0
15506,3,3,7,6,0,2,0
15507,3,4,0,5,4,2,0
15508,3,3,2,8,5,7,0
15509,3,3,2,7,1,5,0
15510,3,4,1,6,6,6,0
15511,3,3,7,1,3,7,0
15512,2,1,1,1,4,1,0
15513,2,2,4,1,4,3,0
15514,2,1,0,1,7,3,0
15515,3,2,2,1,0,5,0
15516,3,2,4,7,5,6,0
15517,3,3,6,7,7,1,0
15518,3,3,4,7,6,1,0
15519,3,3,0,4,7,1,0
15520,3,2,4,1,4,4,0
15521,3,2,1,7,0,7,0
15522,1,1,4,6,3,2,0
15523,3,2,3,4,4,4,0
15524,2,2,4,3,3,8,0
15525,3,2,3,7,5,2,0
15526,2,2,1,6,3,6,0
15527,3,4,3,7,3,1,0
15528,0,1,0,5,4,3,0
15529,1,1,3,7,1,6,0
15530,0,1,5,1,4,5,0
15531,3,2,0,2,5,6,0
15532,0,1,6,2,6,4,0
15533,3,3,1,1,6,5,0
15534,1,2,0,3,3,1,0
15535,3,4,2,6,5,4,0
15536,0,1,2,1,7,8,0
15537,3,3,0,4,6,6,0
15538,3,4,6,1,5,6,0
15539,3,3,5,1,4,8,0
15540,1,1,2,8,0,6,0
15541,0,1,0,3,7,4,0
15542,1,1,2,6,6,4,0
15543,1,1,2,8,1,7,0
15544,2,2,1,1,3,8,0
15545,2,2,3,4,3,7,0
15546,3,3,1,6,2,8,0
15547,3,3,6,2,1,5,0
15548,2,3,1,7,7,2,0
15549,1,1,5,8,2,6,0
15550,3,2,1,8,7,3,0
15551,3,1,5,4,0,2,0
15552,2,1,6,1,1,6,0
15553,0,1,3,2,7,3,0
15554,3,3,2,7,7,8,0
15555,2,3,7,3,3,1,0
15556,3,3,7,7,0,6,0
15557,3,2,2,1,5,3,0
15558,1,2,5,7,6,1,0
15559,3,2,7,8,1,2,0
15560,2,3,1,4,4,1,0
15561,3,2,6,8,0,5,0
15562,2,1,7,7,0,2,0
15563,2,1,2,3,3,3,0
15564,3,4,0,2,6,3,0
15565,2,2,3,4,0,7,0
15566,2,1,6,8,1,3,0
15567,2,2,4,2,4,7,0
15568,2,2,5,4,5,5,0
15569,3,1,6,7,6,8,0
15570,2,1,0,5,1,8,0
15571,1,2,4,6,4,4,0
15572,2,1,4,8,2,4,0
15573,2,1,2,4,4,5,0
15574,1,1,0,3,5,4,0
15575,3,3,5,8,1,5,0
15576,2,3,2,5,1,1,0
15577,2,2,3,2,1,6,0
15578,1,1,5,1,4,1,0
15579,1,1,0,6,6,6,0
15580,2,2,3,8,5,6,0
15581,3,3,4,8,7,4,0
15582,2,2,3,5,3,4,0
15583,3,2,5,4,0,7,0
15584,3,3,4,6,2,1,0
15585,3,2,7,2,5,4,0
15586,1,2,4,7,4,2,0
15587,3,3,5,2,1,2,0
15588,2,1,5,5,3,6,0
15589,2,3,6,2,4,1,0
15590,3,2,0,4,1,5,0
15591,3,2,6,7,7,2,0
15592,2,2,2,4,4,3,0
15593,1,1,2,7,7,1,0
15594,2,1,4,6,2,5,0
15595,1,1,0,1,2,7,0
15596,2,2,1,8,7,6,0
15597,3,3,1,4,0,3,0
15598,2,1,3,7,2,8,0
15599,2,1,7,5,6,2,0
15600,1,1,3,6,3,8,0
15601,3,1,2,4,6,5,0
15602,3,1,2,1,4,6,0
15603,2,1,6,7,7,3,0
15604,2,1,4,4,2,5,0
15605,3,2,0,6,4,6,0
15606,2,2,7,2,4,1,0
15607,2,2,5,2,7,7,0
15608,3,1,5,4,0,5,0
15609,1,1,2,2,7,7,0
15610,3,4,1,1,7,1,0
15611,3,2,1,6,4,8,0
15612,1,2,6,2,6,4,0
15613,3,2,1,7,4,7,0
15614,3,1,0,8,2,4,0
15615,2,3,2,8,6,1,0
15616,1,1,3,8,2,3,0
15617,2,2,7,7,5,3,0
15618,1,2,3,5,5,2,0
15619,3,2,2,4,2,6,0
15620,3,2,6,2,0,5,0
15621,3,1,2,3,2,8,0
15622,1,1,4,2,3,6,0
15623,2,2,1,5,7,1,0
15624,2,1,0,1,1,6,0
15625,3,2,1,7,4,5,0
15626,3,4,5,5,1,1,0
15627,3,4,4,6,7,7,0
15628,3,3,1,2,7,4,0
15629,3,1,2,7,7,3,0
15630,3,2,3,3,7,8,0
15631,2,2,4,2,0,3,0
15632,3,2,3,1,1,3,0
15633,1,1,2,2,3,5,0
15634,3,4,6,8,7,6,0
15635,0,1,0,5,3,3,0
15636,2,2,6,6,2,7,0
15637,3,2,5,2,1,8,0
15638,2,1,5,1,1,3,0
15639,2,3,5,7,5,5,0
15640,3,2,4,4,0,3,0
15641,2,2,5,1,4,3,0
15642,1,2,3,2,3,3,0
15643,1,1,3,1,3,3,0
15644,2,1,4,2,5,5,0
15645,1,1,4,8,0,5,0
15646,3,3,4,5,7,1,0
15647,3,3,6,4,0,2,0
15648,3,2,0,7,0,1,0
15649,1,2,1,1,7,8,0
15650,1,2,6,7,4,5,0
15651,3,4,4,1,1,1,0
15652,2,1,4,5,4,3,0
15653,2,1,2,5,1,8,0
15654,3,3,7,7,5,5,0
15655,2,2,0,1,7,4,0
15656,2,1,5,1,5,3,0
15657,3,2,1,6,1,3,0
15658,3,1,6,5,0,3,0
15659,2,3,1,1,7,8,0
15660,3,3,1,3,5,3,0
15661,3,4,5,6,6,6,0
15662,3,2,4,4,7,8,0
15663,3,3,6,7,2,5,0
15664,2,1,3,8,4,8,0
15665,3,1,2,3,1,3,0
15666,3,1,4,6,2,7,0
15667,0,1,7,7,4,2,0
15668,2,1,6,1,7,3,0
15669,3,4,4,1,7,6,0
15670,3,3,2,6,1,4,0
15671,0,1,5,3,7,5,0
15672,3,2,3,1,7,7,0
15673,0,1,6,3,3,1,0
15674,2,3,2,8,4,2,0
15675,3,2,5,3,0,8,0
15676,0,1,0,7,4,1,0
15677,1,1,4,8,2,8,0
15678,3,2,7,5,5,4,0
15679,3,4,3,3,7,3,0
15680,3,4,3,8,7,2,0
15681,1,2,2,1,6,1,0
15682,1,1,7,5,7,6,0
15683,3,2,5,6,1,7,0
15684,2,3,1,3,7,4,0
15685,3,1,6,2,0,6,0
15686,2,3,4,5,0,1,0
15687,0,1,7,2,3,1,0
15688,1,2,4,1,6,7,0
15689,1,1,7,7,7,6,0
15690,3,1,4,4,4,3,0
15691,2,2,3,7,7,5,0
15692,3,2,0,6,2,8,0
15693,2,2,3,1,6,2,0
15694,2,2,6,8,0,2,0
15695,1,2,7,3,3,1,0
15696,1,1,4,8,3,2,0
15697,3,1,4,4,1,7,0
15698,1,1,2,4,3,2,0
15699,3,1,0,6,2,6,0
15700,3,3,1,3,3,7,0
15701,3,1,3,7,2,3,0
15702,2,2,7,2,5,7,0
15703,1,2,7,4,5,2,0
15704,1,2,7,6,6,5,0
15705,3,1,5,1,1,8,0
15706,1,2,5,3,6,1,0
15707,2,2,7,5,7,3,0
15708,3,1,3,4,1,3,0
15709,3,1,5,3,6,5,0
15710,1,1,2,6,1,3,0
15711,2,1,2,5,4,4,0
15712,3,2,2,3,6,2,0
15713,2,2,6,7,2,8,0
15714,2,3,3,2,4,3,0
15715,1,1,7,3,5,6,0
15716,2,1,2,4,7,6,0
15717,0,1,6,2,3,2,0
15718,0,1,4,8,7,2,0
15719,1,1,2,3,3,6,0
15720,2,1,2,5,7,1,0
15721,3,4,5,2,6,2,0
15722,3,3,2,5,6,6,0
15723,3,2,2,2,2,8,0
15724,0,1,0,4,6,4,0
15725,2,2,5,1,7,5,0
15726,2,3,0,4,5,3,0
15727,3,4,6,1,5,1,0
15728,3,3,3,4,1,8,0
15729,2,2,2,5,2,8,0
15730,2,1,3,8,6,7,0
15731,3,1,1,2,0,4,0
15732,3,1,3,6,0,7,0
15733,1,1,2,7,4,5,0
15734,3,1,1,1,3,5,0
15735,3,1,5,3,4,4,0
15736,2,2,2,7,1,8,0
15737,1,1,7,3,0,5,0
15738,2,3,2,1,7,5,0
15739,3,4,6,1,0,1,0
15740,1,2,0,5,7,6,0
15741,0,1,7,5,7,6,0
15742,2,2,1,4,5,2,0
15743,1,1,2,6,3,4,0
15744,2,1,7,7,1,4,0
15745,0,1,1,8,4,2,0
15746,2,3,3,7,7,1,0
15747,3,3,5,6,0,4,0
15748,3,4,6,6,1,2,0
15749,2,1,6,5,3,3,0
15750,3,1,0,8,2,3,0
15751,2,2,7,7,3,4,0
15752,3,2,6,8,3,6,0
15753,2,2,0,4,2,7,0
15754,3,3,6,5,1,1,0
15755,2,2,1,6,4,4,0
15756,2,3,3,5,5,3,0
15757,3,1,6,8,2,7,0
15758,3,1,2,5,1,6,0
15759,1,2,3,1,5,5,0
15760,2,2,2,3,0,8,0
15761,2,3,3,6,6,4,0
15762,1,1,0,6,7,6,0
15763,1,1,1,8,1,5,0
15764,3,2,5,5,6,5,0
15765,3,3,5,5,7,1,0
15766,3,3,6,7,0,7,0
15767,0,1,2,2,5,3,0
15768,2,1,3,1,2,8,0
15769,3,2,4,2,7,4,0
15770,3,3,7,7,7,6,0
15771,3,1,7,7,0,7,0
15772,2,3,3,3,5,3,0
15773,2,2,1,4,0,4,0
15774,3,1,1,5,4,5,0
15775,2,1,6,4,4,4,0
15776,2,1,5,5,4,1,0
15777,3,4,7,6,3,1,0
15778,3,2,2,8,7,2,0
15779,2,1,6,2,1,5,0
15780,1,2,6,3,3,3,0
15781,3,1,7,4,6,7,0
15782,1,1,1,2,7,4,0
15783,0,1,4,4,7,7,0
15784,3,1,6,3,0,2,0
15785,1,1,3,8,6,1,0
15786,0,1,5,8,3,2,0
15787,3,1,3,5,7,1,0
15788,1,2,6,8,7,7,0
15789,3,2,0,4,6,7,0
15790,2,1,5,3,4,7,0
15791,2,2,6,1,0,3,0
15792,3,1,7,6,1,4,0
15793,2,1,5,2,4,4,0
15794,2,3,6,4,5,6,0
15795,3,1,7,8,5,8,0
15796,3,3,4,6,5,7,0
15797,3,1,2,6,7,2,0
15798,3,1,1,5,2,5,0
15799,3,2,5,4,7,6,0
15800,2,1,7,6,7,8,0
15801,3,3,0,3,6,4,0
15802,1,1,5,5,7,6,0
15803,3,2,7,7,6,7,0
15804,0,1,5,8,6,6,0
15805,1,2,1,1,6,2,0
15806,0,1,5,1,2,2,0
15807,3,1,1,8,6,4,0
15808,2,3,5,2,7,1,0
15809,3,2,2,1,1,8,0
15810,3,3,5,1,5,5,0
15811,2,1,3,3,7,4,0
15812,3,4,6,3,6,7,0
15813,3,2,6,3,0,4,0
15814,3,1,4,1,5,8,0
15815,2,3,2,6,7,4,0
15816,1,1,2,2,6,1,0
15817,1,1,2,5,7,3,0
15818,3,1,6,4,5,7,0
15819,3,4,5,5,5,3,0
15820,2,3,1,4,6,2,0
15821,2,2,6,2,7,6,0
15822,3,2,2,4,6,6,0
15823,0,1,7,3,3,4,0
15824,2,2,4,8,1,8,0
15825,2,3,0,4,1,1,0
15826,1,1,4,4,7,2,0
15827,1,1,1,4,3,5,0
15828,3,2,6,4,1,8,0
15829,3,1,6,6,5,5,0
15830,2,2,3,5,5,2,0
15831,3,3,1,4,1,2,0
15832,3,3,1,3,5,4,0
15833,1,1,4,3,7,7,0
15834,3,1,1,4,6,3,0
15835,2,1,4,5,0,4,0
15836,2,1,4,1,7,2,0
15837,3,2,3,7,2,7,0
15838,2,2,1,3,0,1,0
15839,3,2,2,1,1,7,0
15840,3,4,5,5,2,1,0
15841,1,1,1,6,1,7,0
15842,1,2,0,7,7,5,0
15843,2,1,7,1,0,6,0
15844,3,2,3,5,6,2,0
15845,0,1,4,5,7,2,0
15846,2,1,1,2,4,3,0
15847,3,1,4,3,5,1,0
15848,2,1,5,4,2,3,0
15849,1,1,7,1,4,1,0
15850,1,1,0,7,4,7,0
15851,0,1,3,5,4,4,0
15852,3,1,2,6,5,2,0
15853,3,4,2,8,6,4,0
15854,3,3,1,4,7,2,0
15855,3,2,2,6,6,6,0
15856,2,1,3,3,1,3,0
15857,3,1,2,1,1,1,0
15858,3,2,3,5,0,8,0
15859,1,2,3,4,5,1,0
15860,1,1,5,8,4,2,0
15861,2,3,7,2,5,5,0
15862,1,1,1,8,7,5,0
15863,3,1,4,3,0,4,0
15864,3,2,7,1,6,3,0
15865,2,2,4,5,3,7,0
15866,1,1,4,6,4,1,0
15867,2,2,4,5,7,7,0
15868,1,2,7,5,3,4,0
15869,3,3,4,4,6,7,0
15870,2,2,3,6,6,4,0
15871,2,2,0,3,0,7,0
15872,0,1,3,3,5,2,0
15873,2,2,1,3,7,4,0
15874,2,1,1,5,4,7,0
15875,2,2,5,6,7,3,0
15876,0,1,5,1,6,5,0
15877,2,3,7,3,5,5,0
15878,3,1,7,5,2,4,0
15879,2,2,6,7,6,3,0
15880,1,1,6,8,3,8,0
15881,3,2,0,3,1,1,0
15882,3,4,1,8,6,3,0
15883,2,2,7,7,0,4,0
15884,2,2,4,6,7,8,0
15885,0,1,0,7,6,4,0
15886,2,1,5,4,4,1,0
15887,3,3,3,2,6,1,0
15888,2,2,2,1,6,1,0
15889,3,2,1,4,4,8,0
15890,3,1,7,3,3,3,0
15891,2,1,4,3,0,7,0
15892,3,1,5,1,6,8,0
15893,2,1,4,5,5,7,0
15894,3,3,1,3,5,2,0
15895,2,1,0,7,6,4,0
15896,2,2,7,7,7,1,0
15897,2,1,7,4,5,2,0
15898,1,2,1,4,7,1,0
15899,2,2,5,3,0,2,0
15900,2,1,0,5,0,7,0
15901,1,2,3,2,7,8,0
15902,3,2,3,6,7,3,0
15903,2,3,3,4,5,3,0
15904,3,2,5,2,6,6,0
15905,3,3,3,1,1,8,0
15906,2,1,4,5,5,4,0
15907,3,2,2,1,7,3,0
15908,1,1,7,4,0,5,0
15909,1,1,5,1,5,5,0
15910,0,1,6,6,4,4,0
15911,2,2,4,5,3,8,0
15912,2,2,4,7,5,3,0
15913,3,1,7,6,0,6,0
15914,2,2,6,3,7,1,0
15915,1,2,4,4,7,8,0
15916,2,2,7,4,4,3,0
15917,3,1,0,4,3,4,0
15918,1,2,5,8,5,1,0
15919,3,1,1,5,0,4,0
15920,3,1,5,3,7,5,0
15921,0,1,4,8,6,2,0
15922,3,2,4,5,5,7,0
15923,3,4,2,8,4,2,0
15924,3,4,0,3,5,4,0
15925,3,4,6,5,7,6,0
15926,2,3,3,6,3,1,0
15927,2,2,3,3,4,4,0
15928,1,2,4,8,7,3,0
15929,0,1,3,7,3,1,0
15930,3,2,3,5,1,6,0
15931,3,3,7,7,7,4,0
15932,3,1,5,8,7,5,0
15933,1,2,7,3,4,3,0
15934,3,2,2,4,1,4,0
15935,2,2,1,3,4,5,0
15936,2,3,4,2,7,2,0
15937,0,1,6,6,4,2,0
15938,2,2,4,5,4,2,0
15939,3,2,2,2,4,4,0
15940,3,2,3,6,0,1,0
15941,3,3,5,2,0,5,0
15942,0,1,5,3,3,1,0
15943,1,1,5,8,6,7,0
15944,2,1,5,1,0,7,0
15945,2,3,2,2,7,4,0
15946,3,2,5,3,4,5,0
15947,1,1,0,5,0,8,0
15948,2,3,5,5,7,5,0
15949,1,1,3,8,3,1,0
15950,2,2,2,5,0,1,0
15951,2,2,5,7,7,6,0
15952,2,3,5,2,4,4,0
15953,3,2,4,7,6,2,0
15954,3,2,1,2,6,8,0
15955,3,2,3,1,0,1,0
15956,2,3,1,7,6,1,0
15957,3,3,3,1,1,1,0
15958,3,1,2,7,5,7,0
15959,1,2,5,5,5,3,0
15960,3,2,3,5,7,8,0
15961,3,1,5,8,7,4,0
15962,2,2,1,6,2,7,0
15963,1,1,0,2,3,1,0
15964,1,1,0,4,0,8,0
15965,2,2,6,5,5,1,0
15966,2,1,2,4,6,1,0
15967,1,1,3,3,4,8,0
15968,2,3,6,6,5,5,0
15969,1,1,5,2,7,3,0
15970,3,1,0,3,4,6,0
15971,2,1,4,5,2,4,0
15972,0,1,6,6,4,5,0
15973,3,3,4,3,0,4,0
15974,1,1,4,7,6,6,0
15975,3,3,5,3,1,7,0
15976,2,3,4,2,3,1,0
15977,3,1,0,4,7,2,0
15978,3,1,1,6,4,6,0
15979,2,1,6,6,3,7,0
15980,3,2,4,3,7,1,0
15981,2,3,6,5,6,3,0
15982,3,2,1,4,1,5,0
15983,1,2,6,1,3,2,0
15984,2,2,2,7,6,8,0
15985,3,1,7,8,1,4,0
15986,3,1,5,6,1,1,0
15987,2,1,4,6,3,7,0
15988,2,1,7,8,3,4,0
15989,3,1,1,8,1,2,0
15990,2,2,3,2,7,3,0
15991,1,1,3,7,6,4,0
15992,0,1,0,6,5,5,0
15993,3,1,2,7,2,6,0
15994,2,1,0,2,6,6,0
15995,3,3,3,5,2,8,0
15996,3,1,7,4,4,8,0
15997,0,1,0,8,4,3,0
15998,3,3,7,3,5,2,0
15999,2,1,6,6,3,6,0
16000,3,1,1,1,2,5,0
16001,1,1,3,3,0,4,0
16002,2,2,5,3,5,5,0
16003,3,4,6,1,6,4,0
16004,2,1,1,6,4,4,0
16005,2,3,1,7,4,2,0
16006,1,2,0,6,6,2,0
16007,3,2,5,7,3,4,0
16008,3,1,2,1,0,2,0
16009,0,1,3,2,7,5,0
16010,3,3,6,4,3,1,0
16011,1,2,2,5,3,1,0
16012,3,4,0,3,6,6,0
16013,2,3,4,6,7,5,0
16014,2,1,0,1,5,5,0
16015,3,2,1,3,7,1,0
16016,2,1,1,6,7,1,0
16017,1,1,2,2,7,1,0
16018,3,2,7,4,4,5,0
16019,2,1,0,7,6,7,0
16020,3,2,3,3,7,1,0
16021,3,1,3,6,0,6,0
16022,3,1,5,1,6,1,0
16023,3,3,0,4,0,6,0
16024,1,1,2,8,7,4,0
16025,2,2,1,1,3,5,0
16026,3,2,4,4,0,2,0
16027,1,1,5,8,0,4,0
16028,3,2,5,7,5,5,0
16029,3,3,3,8,4,8,0
16030,3,3,0,5,5,3,0
16031,2,1,6,2,5,7,0
16032,3,4,5,6,7,4,0
16033,2,3,2,8,7,5,0
16034,2,2,3,7,5,5,0
16035,2,3,7,8,5,3,0
16036,3,3,7,6,5,3,0
16037,1,2,5,2,6,5,0
16038,2,1,5,7,7,1,0
16039,2,3,7,8,7,1,0
16040,2,3,4,8,7,2,0
16041,3,2,2,7,0,8,0
16042,3,4,7,1,6,3,0
16043,1,1,7,8,6,6,0
16044,2,2,1,6,2,6,0
16045,3,1,7,4,0,4,0
16046,3,1,5,2,4,8,0
16047,3,3,3,5,4,5,0
16048,0,1,1,3,3,3,0
16049,3,1,0,6,7,2,0
16050,2,3,0,8,7,4,0
16051,2,2,3,6,5,6,0
16052,1,1,5,7,4,8,0
16053,3,4,2,2,7,5,0
16054,1,1,3,2,6,2,0
16055,2,1,2,2,0,6,0
16056,2,2,3,4,3,5,0
16057,3,1,5,6,2,8,0
16058,2,1,2,6,5,8,0
16059,2,1,0,7,0,2,0
16060,3,4,3,5,7,2,0
16061,1,1,4,4,2,7,0
16062,3,2,1,3,1,7,0
16063,2,1,1,4,0,6,0
16064,3,1,1,1,6,2,0
16065,0,1,2,8,7,3,0
16066,3,3,5,5,6,5,0
16067,3,3,1,8,5,6,0
16068,2,1,5,3,0,1,0
16069,1,2,5,4,7,3,0
16070,3,4,1,4,5,5,0
16071,0,1,5,4,5,1,0
16072,2,1,2,6,5,5,0
16073,2,3,1,2,6,1,0
16074,1,1,0,2,5,1,0
16075,3,1,1,3,0,6,0
16076,2,1,7,6,7,3,0
16077,3,2,5,5,1,2,0
16078,0,1,4,6,5,3,0
16079,3,4,6,5,4,1,0
16080,3,3,4,3,3,8,0
16081,2,2,0,7,1,5,0
16082,2,1,2,7,7,6,0
16083,0,1,6,4,6,6,0
16084,3,4,7,5,7,4,0
16085,0,1,2,2,4,5,0
16086,2,2,3,7,0,1,0
16087,3,3,2,8,3,1,0
16088,3,3,6,8,7,4,0
16089,2,3,0,7,4,2,0
16090,1,1,5,2,5,1,0
16091,3,2,4,3,0,5,0
16092,3,1,2,5,6,3,0
16093,2,2,0,5,0,1,1
16094,1,1,1,2,3,1,0
16095,3,2,5,2,0,2,0
16096,2,1,4,7,7,2,0
16097,3,2,0,8,6,8,0
16098,2,3,6,1,6,3,0
16099,3,3,5,5,4,7,0
16100,1,1,1,5,2,7,0
16101,0,1,2,8,6,1,0
16102,2,2,3,6,7,7,0
16103,3,1,0,3,4,5,0
16104,3,3,4,4,0,8,0
16105,1,1,4,4,3,7,0
16106,3,3,7,6,6,3,0
16107,1,2,5,1,4,4,0
16108,1,1,6,2,3,7,0
16109,2,2,4,6,3,6,0
16110,3,4,1,6,7,5,0
16111,3,1,0,3,0,5,0
16112,2,2,6,7,6,4,0
16113,1,1,7,7,3,1,0
16114,2,1,6,5,6,1,0
16115,1,1,2,3,2,8,0
16116,1,1,0,6,2,4,0
16117,2,1,3,7,7,1,0
16118,1,2,4,1,5,6,0
16119,3,1,7,4,4,6,0
16120,1,2,1,7,7,1,0
16121,3,4,4,4,7,4,0
16122,3,1,4,6,5,1,0
16123,3,1,1,3,4,4,0
16124,2,3,6,3,6,4,0
16125,3,2,2,1,7,1,0
16126,3,1,1,5,6,4,0
16127,2,2,5,5,7,1,0
16128,3,1,5,8,6,8,0
16129,3,2,2,6,6,5,0
16130,3,2,2,3,5,8,0
16131,2,3,6,4,4,5,0
16132,3,4,4,1,6,2,0
16133,2,1,7,6,5,7,0
16134,2,1,7,8,4,1,0
16135,3,3,4,5,3,8,0
16136,2,2,3,3,5,5,0
16137,3,3,6,5,2,7,0
16138,3,4,6,4,6,7,0
16139,2,2,4,5,5,4,0
16140,2,1,7,4,0,2,0
16141,3,1,0,3,5,8,0
16142,1,2,2,2,3,3,0
16143,3,3,4,2,7,1,0
16144,1,1,0,2,0,6,0
16145,1,1,3,3,4,2,0
16146,3,1,3,6,6,1,0
16147,2,3,0,4,7,6,0
16148,3,4,7,2,1,2,0
16149,2,1,6,8,0,4,0
16150,2,1,3,6,5,7,0
16151,2,2,0,6,6,3,0
16152,1,1,1,3,2,7,0
16153,1,2,7,4,3,1,0
16154,3,2,7,6,3,6,0
16155,1,1,5,4,6,1,0
16156,1,2,3,4,6,3,0
16157,3,4,3,3,2,2,0
16158,3,1,5,3,4,6,0
16159,3,1,0,5,6,6,0
16160,3,4,0,2,7,5,0
16161,2,1,6,3,1,4,0
16162,3,2,3,6,0,2,0
16163,1,1,6,6,7,6,0
16164,3,1,3,7,7,8,0
16165,0,1,2,6,7,1,0
16166,2,2,0,7,7,8,0
16167,2,1,2,4,5,7,0
16168,3,4,6,4,5,5,0
16169,1,1,7,1,0,4,0
16170,0,1,3,6,6,3,0
16171,1,1,4,8,3,5,0
16172,3,3,2,3,2,7,0
16173,3,3,3,2,0,7,0
16174,3,4,6,4,7,4,0
16175,3,1,5,3,5,2,0
16176,3,3,1,5,5,3,0
16177,3,4,4,3,5,6,0
16178,3,3,0,4,4,5,0
16179,2,1,0,7,2,8,0
16180,1,1,6,4,3,6,0
16181,3,4,7,2,4,1,0
16182,1,2,1,6,3,3,0
16183,3,1,0,8,3,7,0
16184,1,1,0,2,1,4,0
16185,3,3,6,3,2,7,0
16186,3,4,2,6,5,3,0
16187,1,1,6,1,3,3,0
16188,2,1,0,7,5,3,0
16189,1,1,2,6,5,4,0
16190,3,1,3,5,6,7,0
16191,3,2,2,6,1,2,0
16192,3,1,4,8,3,7,0
16193,0,1,4,2,6,4,0
16194,3,4,1,5,5,3,0
16195,1,1,4,1,3,2,0
16196,3,2,0,3,5,2,0
16197,2,1,6,6,1,7,0
16198,2,3,7,1,4,4,0
16199,2,2,0,1,6,5,0
16200,3,3,6,1,3,5,0
16201,3,3,6,2,4,8,0
16202,2,1,3,3,1,5,0
16203,2,2,0,7,2,4,0
16204,2,1,3,7,3,8,0
16205,3,3,0,8,1,6,0
16206,0,1,1,7,4,3,0
16207,0,1,6,7,5,1,0
16208,2,2,1,2,3,5,0
16209,3,1,1,7,5,1,0
16210,3,3,3,7,6,1,0
16211,2,1,2,5,5,6,0
16212,3,3,1,5,7,6,0
16213,0,1,3,2,2,2,0
16214,2,3,4,3,6,5,0
16215,3,2,5,1,5,2,0
16216,3,2,0,6,6,3,0
16217,3,1,7,1,4,8,0
16218,3,4,3,7,7,1,0
16219,3,3,0,7,4,1,0
16220,3,1,6,2,2,4,0
16221,2,2,5,4,0,7,0
16222,1,1,1,6,5,4,0
16223,1,1,7,6,4,8,0
16224,3,2,5,6,0,7,0
16225,1,1,4,3,6,4,0
16226,3,1,7,3,1,6,0
16227,1,1,0,6,6,5,0
16228,2,2,5,4,2,4,0
16229,3,3,1,2,4,1,0
16230,3,1,3,5,1,2,0
16231,1,1,4,4,0,8,0
16232,1,1,7,4,4,5,0
16233,2,1,6,5,7,4,0
16234,2,1,4,2,6,1,0
16235,2,2,6,2,0,2,0
16236,1,1,2,8,0,4,0
16237,1,1,6,6,4,8,0
16238,1,1,6,1,2,5,0
16239,1,1,1,6,2,8,0
16240,3,2,1,6,0,5,0
16241,1,2,1,7,7,3,0
16242,3,1,2,4,5,3,0
16243,3,3,6,2,5,6,0
16244,1,1,3,3,3,2,0
16245,0,1,3,3,7,3,0
